,label,number_of_holes,area,radius,contour,hull_radius,weight4_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight2_3,weight3_3,weight4_3,weight5_3,weight7_3,weight2_4,weight3_4,weight4_4,weight5_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6
1602,0,1.0,415.5,11.4513964285,36.0,12.620612986,0.0,0.0,8.0,11.0,16.0,16.0,15.0,10.0,0.0,12.0,8.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,12.0,9.0,10.0,14.0,16.0,9.0,6.0,9.0,8.0,0.0,0.0
1603,0,1.0,451.5,12.2324183693,33.0,13.3097994426,8.0,6.0,14.0,16.0,16.0,16.0,16.0,14.0,8.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,10.0,16.0,0.0,16.0,15.0,12.0,14.0,16.0,10.0,0.0,8.0,6.0,6.0,0.0,0.0
1604,1,0.0,339.5,11.0749205664,35.0,14.5187985191,0.0,9.0,10.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0
1605,5,0.0,261.5,9.4541757672,61.0,14.1433736361,0.0,7.0,16.0,16.0,11.0,0.0,0.0,11.0,12.0,8.0,16.0,0.0,0.0,14.0,0.0,15.0,8.0,0.0,8.0,16.0,0.0,0.0,6.0,15.0,14.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0
1606,3,0.0,230.0,11.2653696642,46.0,14.2789547025,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,12.0,9.0,0.0,16.0,14.0,16.0,13.0,12.0,16.0,16.0,16.0,10.0,0.0,0.0,8.0,6.0,0.0
1607,6,1.0,323.0,11.4247007393,41.0,13.2126398204,0.0,0.0,0.0,12.0,16.0,16.0,16.0,12.0,0.0,11.0,10.0,16.0,0.0,14.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,10.0,13.0,16.0,0.0,0.0,13.0,13.0,0.0
1608,1,0.0,272.5,10.3026990093,35.0,14.0112788156,0.0,12.0,0.0,0.0,0.0,7.0,8.0,14.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,5,0.0,260.0,10.4063538305,39.0,14.4949041769,0.0,6.0,11.0,16.0,15.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,16.0,15.0,13.0,0.0,0.0,14.0,16.0,0.0,0.0,13.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,5,0.0,233.0,10.2849617119,51.0,14.0219624541,0.0,6.0,16.0,9.0,14.0,8.0,0.0,0.0,6.0,0.0,11.0,9.0,0.0,16.0,0.0,7.0,15.0,0.0,14.0,12.0,13.0,0.0,0.0,11.0,14.0,15.0,6.0,0.0,0.0,7.0,0.0,0.0
1611,7,0.0,217.0,10.1219331709,45.0,13.3802590709,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,16.0,9.0,16.0,0.0,7.0,16.0,11.0,0.0,12.0,14.0,12.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,1,0.0,228.5,9.80611379664,37.0,14.3283059737,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,16.0,16.0,10.0,6.0,15.0,12.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0
1613,6,0.0,290.0,10.6655936021,49.0,13.3649863736,0.0,0.0,0.0,9.0,13.0,16.0,15.0,8.0,0.0,16.0,15.0,13.0,16.0,6.0,0.0,0.0,6.0,16.0,14.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,16.0,0.0,0.0,10.0,16.0,13.0
1614,3,0.0,202.5,10.5812481843,53.0,14.1782485666,0.0,0.0,15.0,6.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,7.0,0.0,16.0,0.0,8.0,0.0,0.0,15.0,9.0,12.0,11.0,0.0,0.0,7.0,7.0,0.0
1615,0,1.0,426.5,12.2036616252,35.0,12.9502098955,8.0,0.0,14.0,16.0,13.0,13.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,16.0,11.0,8.0,9.0,16.0,0.0,0.0,8.0,8.0,0.0,0.0
1616,1,0.0,254.0,9.60152117209,44.0,13.8694161541,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,16.0,16.0,11.0,0.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,0.0,0.0,0.0,9.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0
1617,6,0.0,258.5,10.7576262346,42.0,13.2823722693,7.0,0.0,10.0,16.0,13.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,11.0,0.0
1618,5,0.0,206.5,10.2711918446,57.0,14.1752505368,0.0,8.0,12.0,16.0,16.0,0.0,0.0,11.0,13.0,7.0,16.0,0.0,0.0,16.0,0.0,12.0,12.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,5,0.0,279.5,10.190613329,40.0,13.7898747236,0.0,7.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,14.0,16.0,0.0,0.0,16.0,0.0,15.0,14.0,8.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,1,0.0,248.5,9.87243979583,39.0,13.6742993771,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,13.0,16.0,14.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,10.0,16.0,12.0,11.0,8.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1621,6,0.0,284.5,10.6471405718,43.0,12.8435927914,0.0,0.0,0.0,10.0,16.0,16.0,15.0,6.0,0.0,15.0,12.0,16.0,16.0,0.0,0.0,0.0,16.0,12.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0.0,0.0,9.0,0.0
1622,7,0.0,232.0,9.26767410529,46.0,14.8014369504,0.0,11.0,7.0,0.0,8.0,16.0,0.0,10.0,14.0,0.0,15.0,16.0,16.0,0.0,10.0,16.0,11.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1623,9,1.0,318.5,11.9126188979,36.0,13.1213500922,0.0,8.0,12.0,8.0,11.0,10.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,15.0,0.0,12.0,0.0,7.0,16.0,16.0,16.0,10.0,11.0,11.0,0.0,0.0,8.0,6.0,0.0
1624,1,0.0,354.0,11.074543258,44.0,13.9389588344,0.0,9.0,16.0,16.0,9.0,12.0,15.0,14.0,6.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,16.0,14.0,0.0,11.0,10.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,7,0.0,258.0,8.83549846974,55.0,14.3137602739,0.0,16.0,16.0,15.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,12.0,15.0,0.0,16.0,16.0,12.0,0.0,0.0,9.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,6,1.0,309.0,11.3538888634,39.0,13.2282395752,0.0,0.0,6.0,11.0,15.0,16.0,16.0,11.0,0.0,9.0,12.0,16.0,0.0,16.0,0.0,8.0,12.0,0.0,16.0,6.0,6.0,0.0,0.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0
1627,2,0.0,285.0,10.1791236507,47.0,14.725730405,0.0,10.0,16.0,16.0,0.0,0.0,7.0,16.0,6.0,0.0,0.0,0.0,14.0,0.0,12.0,16.0,16.0,16.0,6.0,0.0,7.0,8.0,0.0,0.0,7.0,16.0,10.0,0.0,0.0,0.0,15.0,13.0
1628,1,0.0,273.5,10.2500033776,42.0,13.5472585176,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,10.0,0.0,7.0,16.0,16.0,16.0,16.0,16.0,12.0,14.0,8.0,7.0,0.0,7.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0
1629,8,2.0,362.0,10.7967007158,47.0,14.0588363228,0.0,0.0,10.0,0.0,0.0,0.0,12.0,15.0,0.0,16.0,12.0,12.0,10.0,13.0,0.0,16.0,16.0,0.0,16.0,0.0,13.0,12.0,16.0,9.0,16.0,12.0,16.0,0.0,0.0,7.0,12.0,7.0
1630,0,1.0,467.0,13.0927558842,36.0,13.1630719682,8.0,0.0,14.0,15.0,12.0,12.0,12.0,16.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0,9.0,15.0,9.0,8.0,9.0,14.0,11.0,0.0,8.0,8.0,0.0,0.0,0.0
1631,7,0.0,202.5,8.95111826546,54.0,13.6596651577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,8.0,14.0,0.0,14.0,16.0,13.0,0.0,16.0,16.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,1,0.0,267.5,10.2770093888,41.0,13.7401092755,0.0,0.0,9.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,14.0,9.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,12.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0
1633,8,2.0,361.0,10.9765333775,46.0,13.8295066361,0.0,0.0,8.0,11.0,6.0,9.0,16.0,15.0,0.0,8.0,12.0,16.0,8.0,14.0,7.0,10.0,16.0,10.0,16.0,0.0,14.0,15.0,11.0,0.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0
1634,3,0.0,244.0,9.5561078367,60.0,14.0741488164,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,16.0,0.0,16.0,11.0,16.0,16.0,0.0,16.0,0.0,16.0,14.0,0.0,9.0,16.0,16.0,7.0,0.0,0.0,7.0,0.0,0.0
1635,6,1.0,343.5,11.0887157673,44.0,13.2405997114,10.0,10.0,16.0,14.0,11.0,12.0,16.0,16.0,10.0,0.0,0.0,13.0,14.0,16.0,0.0,8.0,16.0,0.0,16.0,0.0,0.0,0.0,8.0,16.0,8.0,13.0,14.0,0.0,8.0,12.0,10.0,0.0
1636,1,0.0,282.5,10.3065395681,35.0,13.6240001061,9.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,16.0,14.0,13.0,16.0,16.0,15.0,12.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0
1637,8,1.0,392.5,10.6744974498,43.0,14.2790992106,0.0,9.0,16.0,15.0,12.0,16.0,16.0,16.0,11.0,16.0,16.0,0.0,0.0,16.0,9.0,14.0,8.0,0.0,16.0,0.0,10.0,0.0,0.0,15.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0
1638,6,1.0,308.0,11.8221921798,39.0,13.0889055228,0.0,0.0,12.0,16.0,16.0,16.0,16.0,14.0,0.0,6.0,7.0,16.0,14.0,16.0,0.0,0.0,16.0,8.0,16.0,0.0,0.0,0.0,0.0,15.0,14.0,15.0,16.0,0.0,0.0,12.0,12.0,0.0
1639,5,0.0,251.0,9.3917053794,50.0,13.1752699117,0.0,0.0,15.0,14.0,16.0,8.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,16.0,7.0,16.0,0.0,0.0,16.0,10.0,8.0,0.0,15.0,14.0,9.0,13.0,11.0,0.0,8.0,9.0,9.0,0.0
1640,1,0.0,264.5,9.15833256101,36.0,13.4349555974,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,11.0,16.0,10.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,12.0,8.0,12.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0
1641,8,2.0,357.0,10.3237710715,32.0,15.0366732541,0.0,16.0,16.0,16.0,9.0,0.0,11.0,13.0,16.0,0.0,14.0,16.0,16.0,16.0,0.0,14.0,13.0,12.0,16.0,16.0,10.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,7,0.0,261.0,9.43569821502,34.0,15.2859055335,0.0,8.0,16.0,0.0,0.0,9.0,14.0,16.0,16.0,8.0,12.0,16.0,16.0,9.0,16.0,14.0,7.0,0.0,0.0,16.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,6,1.0,335.5,10.4607503491,47.0,13.6432106031,0.0,0.0,11.0,16.0,16.0,16.0,16.0,13.0,0.0,6.0,7.0,16.0,11.0,16.0,0.0,10.0,16.0,0.0,16.0,7.0,0.0,0.0,0.0,14.0,16.0,16.0,13.0,0.0,0.0,9.0,6.0,0.0
1644,1,0.0,330.5,11.3078135514,41.0,14.2070701923,0.0,6.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,13.0,12.0,8.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
1645,8,2.0,374.5,11.0743982219,44.0,14.0738769708,0.0,6.0,16.0,15.0,13.0,8.0,15.0,14.0,0.0,0.0,0.0,16.0,10.0,14.0,0.0,15.0,13.0,12.0,13.0,7.0,15.0,12.0,0.0,0.0,7.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0
1646,9,1.0,362.5,11.2500869577,43.0,13.2334245513,0.0,0.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,16.0,0.0,13.0,13.0,0.0,16.0,0.0,9.0,13.0,16.0,16.0,16.0,16.0,16.0,9.0,0.0,0.0,7.0,6.0
1647,2,1.0,277.5,10.221526755,34.0,14.1344040721,0.0,14.0,14.0,12.0,12.0,0.0,0.0,13.0,11.0,0.0,14.0,8.0,14.0,16.0,12.0,12.0,12.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,6.0,9.0
1648,1,0.0,337.5,10.6998254335,44.0,13.463403563,0.0,0.0,8.0,15.0,13.0,14.0,10.0,6.0,0.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,0.0,13.0,9.0,11.0,9.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,9,1.0,336.0,11.2695393823,55.0,14.0825766519,0.0,11.0,15.0,13.0,14.0,0.0,0.0,15.0,10.0,0.0,16.0,0.0,0.0,16.0,13.0,13.0,0.0,0.0,16.0,0.0,11.0,16.0,15.0,8.0,0.0,8.0,16.0,10.0,13.0,16.0,15.0,7.0
1650,0,1.0,425.0,12.2402144333,37.0,12.7732342997,0.0,0.0,16.0,16.0,12.0,12.0,16.0,12.0,0.0,6.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,6.0,10.0,14.0,16.0,12.0,12.0,12.0,14.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0
1651,4,0.0,295.5,9.31383338133,50.0,12.8485170788,7.0,0.0,0.0,0.0,14.0,16.0,16.0,8.0,0.0,15.0,12.0,12.0,16.0,0.0,11.0,0.0,8.0,16.0,14.0,8.0,0.0,0.0,13.0,16.0,16.0,15.0,12.0,13.0,11.0,0.0,0.0,0.0
1652,1,0.0,339.5,10.1073949137,42.0,14.263084968,0.0,7.0,15.0,16.0,0.0,0.0,8.0,11.0,6.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,7.0,12.0,9.0,6.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0
1653,9,1.0,332.5,11.1301874055,47.0,12.3735730024,0.0,0.0,11.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,13.0,0.0,13.0,15.0,14.0,8.0,16.0,15.0,9.0,16.0,16.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1654,1,0.0,312.0,10.8647800181,32.0,13.6052735518,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,16.0,10.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
1655,1,0.0,250.5,10.5025876328,28.0,13.964778888,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1656,1,0.0,326.5,10.7281866973,35.0,13.6335223624,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0
1657,9,1.0,252.5,10.9499566029,40.0,14.2863616847,0.0,9.0,14.0,16.0,8.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,16.0,0.0,8.0,8.0,8.0,12.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0
1658,2,0.0,217.5,10.8528665082,66.0,14.6254232111,0.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,11.0,12.0,15.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,15.0,11.0
1659,8,1.0,292.5,9.71737220046,43.0,12.8465585873,0.0,0.0,0.0,0.0,9.0,14.0,9.0,9.0,0.0,14.0,15.0,13.0,0.0,8.0,0.0,14.0,8.0,12.0,16.0,12.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,1,0.0,292.5,10.1704545898,38.0,13.8460831362,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,16.0,12.0,11.0,12.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,6.0
1661,9,0.0,291.5,11.0533839921,44.0,14.0219941292,0.0,14.0,16.0,16.0,11.0,0.0,0.0,6.0,14.0,0.0,16.0,8.0,0.0,16.0,16.0,16.0,11.0,0.0,16.0,0.0,0.0,14.0,16.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0
1662,2,0.0,224.0,9.49634796264,54.0,14.0220324772,0.0,0.0,13.0,15.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,8.0,16.0,0.0,16.0,16.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,7.0,0.0
1663,9,1.0,327.0,10.8660352604,55.0,12.5003566692,0.0,0.0,14.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,16.0,10.0,16.0,14.0,15.0,0.0,0.0,14.0,16.0,16.0,16.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1664,1,0.0,235.5,9.70973071006,44.0,13.5370009643,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,16.0,14.0,7.0,0.0,0.0,16.0,16.0,16.0,16.0,14.0,11.0,13.0,6.0,0.0,0.0,6.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0
1665,9,1.0,263.5,11.1234988121,45.0,13.3241370113,0.0,0.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,14.0,8.0,13.0,0.0,0.0,16.0,9.0,16.0,16.0,12.0,8.0,12.0,13.0,8.0,9.0,8.0,0.0,0.0,0.0
1666,3,0.0,236.5,9.86097045609,45.0,13.7015664046,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,15.0,0.0,0.0,16.0,16.0,16.0,11.0,0.0,14.0,6.0,6.0,0.0,6.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,1,0.0,314.5,10.9546584541,33.0,13.7909384989,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0
1668,1,0.0,271.5,10.3979097935,42.0,12.8113964847,0.0,0.0,0.0,15.0,16.0,16.0,16.0,10.0,0.0,16.0,16.0,16.0,16.0,14.0,16.0,11.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1669,9,1.0,267.0,10.1289645314,50.0,12.701566114,0.0,0.0,14.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,12.0,0.0,16.0,0.0,0.0,16.0,0.0,13.0,16.0,16.0,10.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0
1670,3,0.0,253.5,10.5688319618,51.0,14.4507920259,0.0,16.0,14.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,9.0,13.0,0.0,16.0,12.0,16.0,13.0,0.0,14.0,0.0,0.0,8.0,9.0,16.0,12.0,16.0,0.0,0.0,0.0,8.0,0.0,0.0
1671,9,1.0,342.5,10.7225931989,47.0,12.8016327066,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,11.0,9.0,16.0,10.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0
1672,1,0.0,231.0,9.5310690004,29.0,13.5623549528,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,16.0,16.0,12.0,12.0,12.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
1673,9,1.0,316.5,11.006264864,36.0,12.8856138628,0.0,12.0,16.0,16.0,0.0,0.0,0.0,9.0,16.0,15.0,9.0,0.0,13.0,7.0,12.0,16.0,16.0,15.0,0.0,16.0,16.0,16.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,4,0.0,270.5,9.67110878049,53.0,12.6493883407,0.0,0.0,0.0,13.0,16.0,15.0,0.0,0.0,0.0,13.0,12.0,16.0,0.0,12.0,0.0,8.0,16.0,16.0,9.0,0.0,0.0,0.0,14.0,16.0,13.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0
1675,3,0.0,250.0,9.76613230669,62.0,14.5940108501,0.0,10.0,13.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,9.0,15.0,0.0,16.0,7.0,16.0,12.0,0.0,11.0,7.0,16.0,12.0,10.0,15.0,13.0,16.0,0.0,0.0,7.0,9.0,0.0,0.0
1676,1,0.0,250.5,10.0413451592,35.0,13.6872729408,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,10.0,15.0,11.0,10.0,12.0,14.0,16.0,16.0,0.0,0.0,0.0,6.0,8.0
1677,9,1.0,350.5,11.9911075614,39.0,13.9726335975,0.0,7.0,16.0,13.0,15.0,0.0,0.0,16.0,0.0,0.0,9.0,8.0,0.0,16.0,0.0,11.0,8.0,0.0,16.0,0.0,15.0,16.0,16.0,14.0,12.0,15.0,6.0,8.0,8.0,8.0,7.0,0.0
1678,8,2.0,402.5,11.1623295443,39.0,13.5257367039,0.0,0.0,11.0,16.0,15.0,0.0,8.0,11.0,0.0,6.0,13.0,16.0,9.0,14.0,0.0,15.0,13.0,0.0,16.0,0.0,16.0,16.0,11.0,14.0,14.0,15.0,10.0,0.0,0.0,7.0,6.0,0.0
1679,1,0.0,206.5,10.3459809651,34.0,13.885948531,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,16.0,16.0,16.0,12.0,14.0,13.0,9.0,8.0,8.0,9.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
1680,1,0.0,203.0,9.41177615817,37.0,14.1490221059,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,14.0,13.0,16.0,16.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,16.0,0.0,0.0,0.0,0.0,10.0
1681,9,1.0,292.5,10.8325945601,38.0,13.2105718586,0.0,7.0,14.0,10.0,10.0,11.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,16.0,6.0,8.0,13.0,0.0,16.0,0.0,10.0,13.0,12.0,13.0,12.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0
1682,9,1.0,294.5,11.0767933779,51.0,12.7775853351,0.0,10.0,15.0,14.0,15.0,13.0,0.0,0.0,11.0,0.0,12.0,11.0,0.0,16.0,12.0,16.0,0.0,0.0,16.0,0.0,0.0,11.0,15.0,16.0,13.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0
1683,8,0.0,363.5,11.5797239416,32.0,13.6419017196,0.0,0.0,8.0,8.0,0.0,10.0,16.0,15.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,10.0,0.0,11.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0
1684,2,0.0,206.0,10.0257934048,33.0,15.8868451399,0.0,16.0,15.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,9.0,16.0,16.0,16.0,15.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0
1685,0,1.0,446.5,12.5459424862,30.0,13.0426141409,0.0,9.0,16.0,16.0,12.0,12.0,16.0,16.0,8.0,12.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,14.0,0.0,10.0,16.0,9.0,8.0,8.0,15.0,0.0,8.0,8.0,8.0,6.0,0.0
1686,0,1.0,443.5,12.2619164599,40.0,13.2273423224,8.0,8.0,16.0,16.0,12.0,8.0,9.0,15.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,13.0,12.0,12.0,16.0,0.0,0.0,8.0,8.0,0.0,0.0
1687,6,0.0,262.0,9.60732003849,41.0,12.6201710901,0.0,0.0,0.0,10.0,14.0,16.0,14.0,11.0,0.0,16.0,12.0,15.0,16.0,11.0,0.0,0.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0
